ts,asset,hl_apy_pct,hi_venue,hi_apy_pct,lo_venue,lo_apy_pct,spread_apy_pct,net_spread_apy_pct,actionable
2026-06-26T21:00:42.381189+00:00,HEMI,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,HMSTR,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,HYPER,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,ICP,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,ILV,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-26T21:00:42.381189+00:00,IMX,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,INIT,10.95,BinPerp,10.95,BybitPerp,-23.67,34.62,32.19,1
2026-06-26T21:00:42.381189+00:00,INJ,-90.53,BybitPerp,2.21,HlPerp,-90.53,92.74,90.3,1
2026-06-26T21:00:42.381189+00:00,IO,-0.09,BinPerp,10.95,BybitPerp,-11.77,22.72,20.29,1
2026-06-26T21:00:42.381189+00:00,IOTA,10.95,HlPerp,10.95,BinPerp,1.34,9.61,7.18,0
2026-06-26T21:00:42.381189+00:00,IP,10.95,HlPerp,10.95,BinPerp,-25.75,36.7,34.27,1
2026-06-26T21:00:42.381189+00:00,JELLY,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-26T21:00:42.381189+00:00,JTO,-53.18,BybitPerp,10.95,HlPerp,-53.18,64.13,61.69,1
2026-06-26T21:00:42.381189+00:00,JUP,10.95,HlPerp,10.95,BybitPerp,-30.46,41.41,38.97,1
2026-06-26T21:00:42.381189+00:00,KAITO,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,KAS,-7.45,BinPerp,10.95,HlPerp,-7.45,18.4,15.97,0
2026-06-26T21:00:42.381189+00:00,LAYER,10.95,HlPerp,10.95,BinPerp,-45.98,56.93,54.5,1
2026-06-26T21:00:42.381189+00:00,LDO,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,LINEA,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,LINK,10.95,HlPerp,10.95,BybitPerp,0.87,10.08,7.65,0
2026-06-26T21:00:42.381189+00:00,LISTA,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-26T21:00:42.381189+00:00,LIT,155.08,HlPerp,155.08,BinPerp,10.95,144.13,141.7,1
2026-06-26T21:00:42.381189+00:00,LTC,10.95,HlPerp,10.95,BinPerp,-1.39,12.34,9.91,0
2026-06-26T21:00:42.381189+00:00,MANTA,10.95,BinPerp,10.95,BybitPerp,-52.94,63.89,61.46,1
2026-06-26T21:00:42.381189+00:00,MAV,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-26T21:00:42.381189+00:00,MAVIA,0.0,BybitPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-26T21:00:42.381189+00:00,ME,-55.56,BinPerp,-24.29,BybitPerp,-68.81,44.52,42.09,1
2026-06-26T21:00:42.381189+00:00,MEGA,10.95,HlPerp,10.95,BinPerp,-5.44,16.39,13.96,0
2026-06-26T21:00:42.381189+00:00,MELANIA,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,MEME,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,MERL,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,MET,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,MEW,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-26T21:00:42.381189+00:00,MINA,10.24,BybitPerp,10.95,BinPerp,-7.12,18.07,15.64,0
2026-06-26T21:00:42.381189+00:00,MNT,10.95,HlPerp,10.95,HlPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,MON,-47.61,BinPerp,5.46,HlPerp,-47.61,53.07,50.64,1
2026-06-26T21:00:42.381189+00:00,MOODENG,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,MORPHO,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,MOVE,10.95,HlPerp,10.95,BinPerp,-23.18,34.13,31.7,1
2026-06-26T21:00:42.381189+00:00,NEAR,10.95,HlPerp,10.95,BinPerp,3.63,7.32,4.89,0
2026-06-26T21:00:42.381189+00:00,NEO,10.95,BinPerp,10.95,BybitPerp,-6.77,17.72,15.29,0
2026-06-26T21:00:42.381189+00:00,NIL,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,NOT,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,NXPC,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,OGN,0.0,BinPerp,10.95,BybitPerp,-33.69,44.64,42.21,1
2026-06-26T21:00:42.381189+00:00,ONDO,10.95,HlPerp,10.95,BinPerp,5.49,5.46,3.02,0
2026-06-26T21:00:42.381189+00:00,OP,10.95,HlPerp,10.95,BinPerp,9.27,1.68,-0.76,0
2026-06-26T21:00:42.381189+00:00,ORDI,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,PAXG,9.66,BinPerp,10.95,HlPerp,9.66,1.29,-1.14,0
2026-06-26T21:00:42.381189+00:00,PENDLE,0.24,BybitPerp,3.46,BinPerp,-8.67,12.13,9.7,0
2026-06-26T21:00:42.381189+00:00,PENGU,10.95,BinPerp,10.95,BybitPerp,-18.18,29.13,26.7,1
2026-06-26T21:00:42.381189+00:00,PEOPLE,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,PIXEL,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-26T21:00:42.381189+00:00,PNUT,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,POL,10.95,HlPerp,10.95,BinPerp,-0.71,11.66,9.23,0
2026-06-26T21:00:42.381189+00:00,POLYX,10.95,HlPerp,10.95,BinPerp,-3.24,14.19,11.76,0
2026-06-26T21:00:42.381189+00:00,POPCAT,-24.27,BybitPerp,10.95,HlPerp,-24.27,35.22,32.78,1
2026-06-26T21:00:42.381189+00:00,PROMPT,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-26T21:00:42.381189+00:00,PROVE,-90.94,BinPerp,10.95,HlPerp,-90.94,101.89,99.46,1
2026-06-26T21:00:42.381189+00:00,PUMP,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,PYTH,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,RENDER,-0.37,BinPerp,10.95,HlPerp,-0.37,11.32,8.89,0
2026-06-26T21:00:42.381189+00:00,RESOLV,10.95,HlPerp,10.95,BinPerp,-27.43,38.38,35.95,1
2026-06-26T21:00:42.381189+00:00,REZ,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,RSR,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,RUNE,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,S,10.95,HlPerp,10.95,BinPerp,-15.73,26.68,24.24,1
2026-06-26T21:00:42.381189+00:00,SAGA,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,SAND,10.95,HlPerp,10.95,BinPerp,-0.13,11.08,8.65,0
2026-06-26T21:00:42.381189+00:00,SCR,0.0,BybitPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-26T21:00:42.381189+00:00,SEI,10.95,HlPerp,10.95,BybitPerp,-12.78,23.73,21.29,1
2026-06-26T21:00:42.381189+00:00,SKR,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,SKY,-2.57,BinPerp,10.95,HlPerp,-2.57,13.52,11.09,0
2026-06-26T21:00:42.381189+00:00,SNX,10.95,HlPerp,10.95,BinPerp,2.25,8.7,6.27,0
2026-06-26T21:00:42.381189+00:00,SOL,1.65,BinPerp,10.95,HlPerp,1.65,9.3,6.86,0
2026-06-26T21:00:42.381189+00:00,SOPH,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,SPX,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,STABLE,10.95,BinPerp,10.95,BybitPerp,-49.98,60.93,58.5,1
2026-06-26T21:00:42.381189+00:00,STBL,55.62,HlPerp,55.62,BinPerp,10.95,44.67,42.24,1
2026-06-26T21:00:42.381189+00:00,STG,0.0,HlPerp,0.0,BinPerp,-683.76,683.76,681.32,1
2026-06-26T21:00:42.381189+00:00,STRK,-20.56,BinPerp,10.95,HlPerp,-20.56,31.51,29.08,1
2026-06-26T21:00:42.381189+00:00,STX,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,SUI,10.95,HlPerp,10.95,BinPerp,10.87,0.08,-2.35,0
2026-06-26T21:00:42.381189+00:00,SUPER,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,SUSHI,10.95,HlPerp,10.95,BybitPerp,4.53,6.42,3.98,0
2026-06-26T21:00:42.381189+00:00,SYRUP,102.55,HlPerp,102.55,BinPerp,10.95,91.6,89.16,1
2026-06-26T21:00:42.381189+00:00,TAO,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,TIA,-17.26,BinPerp,10.95,HlPerp,-17.26,28.21,25.78,1
2026-06-26T21:00:42.381189+00:00,TNSR,-139.35,BybitPerp,10.95,BinPerp,-333.76,344.71,342.28,1
2026-06-26T21:00:42.381189+00:00,TRB,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,TRUMP,-26.67,HlPerp,-26.67,BybitPerp,-59.94,33.27,30.83,1
2026-06-26T21:00:42.381189+00:00,TRX,-55.11,BybitPerp,-23.61,HlPerp,-55.11,31.5,29.06,1
2026-06-26T21:00:42.381189+00:00,TST,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-26T21:00:42.381189+00:00,TURBO,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,UMA,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,UNI,10.95,HlPerp,10.95,BybitPerp,8.38,2.57,0.14,0
2026-06-26T21:00:42.381189+00:00,USTC,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-26T21:00:42.381189+00:00,USUAL,10.95,BinPerp,10.95,BybitPerp,-1.85,12.8,10.36,0
2026-06-26T21:00:42.381189+00:00,VINE,10.95,HlPerp,10.95,HlPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,VIRTUAL,10.95,HlPerp,10.95,BybitPerp,-18.42,29.37,26.94,1
2026-06-26T21:00:42.381189+00:00,VVV,10.95,BinPerp,10.95,BybitPerp,-2.86,13.81,11.38,0
2026-06-26T21:00:42.381189+00:00,W,10.95,HlPerp,10.95,BinPerp,-41.72,52.67,50.23,1
2026-06-26T21:00:42.381189+00:00,WCT,10.95,HlPerp,10.95,BinPerp,-5.33,16.28,13.85,0
2026-06-26T21:00:42.381189+00:00,WIF,-30.16,BinPerp,10.95,HlPerp,-30.16,41.11,38.68,1
2026-06-26T21:00:42.381189+00:00,WLD,10.95,HlPerp,10.95,BinPerp,9.01,1.94,-0.49,0
2026-06-26T21:00:42.381189+00:00,WLFI,-2.02,BinPerp,10.95,HlPerp,-2.02,12.97,10.53,0
2026-06-26T21:00:42.381189+00:00,XAI,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,XLM,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,XMR,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,XPL,10.95,BinPerp,10.95,BybitPerp,-10.86,21.81,19.38,1
2026-06-26T21:00:42.381189+00:00,XRP,-18.62,BybitPerp,2.83,HlPerp,-18.62,21.45,19.01,1
2026-06-26T21:00:42.381189+00:00,YGG,-22.53,BinPerp,10.95,HlPerp,-22.53,33.48,31.05,1
2026-06-26T21:00:42.381189+00:00,ZEC,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,ZEN,10.95,HlPerp,10.95,BinPerp,7.87,3.08,0.64,0
2026-06-26T21:00:42.381189+00:00,ZEREBRO,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-26T21:00:42.381189+00:00,ZETA,-69.19,BinPerp,10.95,HlPerp,-69.19,80.14,77.71,1
2026-06-26T21:00:42.381189+00:00,ZK,-8.24,BinPerp,10.95,HlPerp,-8.24,19.19,16.76,0
2026-06-26T21:00:42.381189+00:00,ZORA,-96.83,BybitPerp,10.95,HlPerp,-96.83,107.78,105.34,1
2026-06-26T21:00:42.381189+00:00,ZRO,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,kBONK,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:00:42.381189+00:00,kFLOKI,10.95,HlPerp,10.95,BinPerp,-16.63,27.58,25.15,1
2026-06-26T21:00:42.381189+00:00,kLUNC,-2.08,BybitPerp,10.95,BinPerp,-4.66,15.61,13.18,0
2026-06-26T21:00:42.381189+00:00,kNEIRO,-15.91,BybitPerp,10.95,HlPerp,-15.91,26.86,24.42,1
2026-06-26T21:00:42.381189+00:00,kPEPE,-82.99,BybitPerp,6.48,HlPerp,-82.99,89.46,87.03,1
2026-06-26T21:00:42.381189+00:00,kSHIB,2.9,BinPerp,6.95,HlPerp,2.9,4.04,1.61,0
2026-06-26T21:15:23.232097+00:00,0G,-65.06,HlPerp,-65.06,BybitPerp,-163.01,97.95,95.52,1
2026-06-26T21:15:23.232097+00:00,2Z,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,AAVE,10.95,BinPerp,10.95,BybitPerp,9.61,1.34,-1.09,0
2026-06-26T21:15:23.232097+00:00,ACE,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,ADA,-6.25,BybitPerp,-3.88,HlPerp,-6.25,2.37,-0.06,0
2026-06-26T21:15:23.232097+00:00,AERO,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,AIXBT,-123.22,BinPerp,10.95,HlPerp,-123.22,134.17,131.74,1
2026-06-26T21:15:23.232097+00:00,ALGO,10.95,HlPerp,10.95,BinPerp,-14.88,25.83,23.4,1
2026-06-26T21:15:23.232097+00:00,ALT,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,ANIME,10.95,HlPerp,10.95,BinPerp,-14.76,25.71,23.28,1
2026-06-26T21:15:23.232097+00:00,APE,-13.75,BinPerp,8.81,HlPerp,-13.75,22.57,20.13,1
2026-06-26T21:15:23.232097+00:00,APEX,10.95,HlPerp,10.95,HlPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,APT,10.18,HlPerp,10.18,BybitPerp,-13.9,24.08,21.65,1
2026-06-26T21:15:23.232097+00:00,AR,10.95,HlPerp,10.95,BinPerp,1.2,9.75,7.32,0
2026-06-26T21:15:23.232097+00:00,ARB,-3.61,BinPerp,10.43,HlPerp,-3.61,14.04,11.61,0
2026-06-26T21:15:23.232097+00:00,ARK,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-26T21:15:23.232097+00:00,ASTER,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,ATOM,10.95,HlPerp,10.95,BybitPerp,-19.65,30.6,28.17,1
2026-06-26T21:15:23.232097+00:00,AVAX,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,AVNT,-137.45,BinPerp,-38.81,HlPerp,-137.45,98.64,96.2,1
2026-06-26T21:15:23.232097+00:00,AXS,-2.11,BybitPerp,5.58,BinPerp,-22.91,28.49,26.06,1
2026-06-26T21:15:23.232097+00:00,AZTEC,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,BABY,10.95,BinPerp,10.95,BybitPerp,-79.6,90.55,88.12,1
2026-06-26T21:15:23.232097+00:00,BANANA,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,BCH,-10.95,BybitPerp,10.95,HlPerp,-10.95,21.9,19.47,1
2026-06-26T21:15:23.232097+00:00,BERA,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,BIGTIME,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,BIO,-202.16,BinPerp,10.95,HlPerp,-202.16,213.11,210.68,1
2026-06-26T21:15:23.232097+00:00,BLAST,0.0,BybitPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-26T21:15:23.232097+00:00,BLUR,10.95,BinPerp,10.95,BybitPerp,-0.26,11.21,8.77,0
2026-06-26T21:15:23.232097+00:00,BNB,-5.07,BybitPerp,10.95,HlPerp,-5.07,16.02,13.59,0
2026-06-26T21:15:23.232097+00:00,BNT,0.0,BybitPerp,10.95,BinPerp,-71.97,82.92,80.48,1
2026-06-26T21:15:23.232097+00:00,BOME,10.95,HlPerp,10.95,BinPerp,-3.02,13.97,11.53,0
2026-06-26T21:15:23.232097+00:00,BRETT,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,BSV,-262.62,BinPerp,-20.29,BybitPerp,-378.41,358.12,355.68,1
2026-06-26T21:15:23.232097+00:00,BTC,-3.75,BinPerp,10.44,HlPerp,-3.75,14.18,11.75,0
2026-06-26T21:15:23.232097+00:00,CAKE,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,CATI,0.0,BinPerp,10.95,BybitPerp,-31.96,42.91,40.48,1
2026-06-26T21:15:23.232097+00:00,CC,10.95,HlPerp,10.95,BybitPerp,-44.48,55.43,52.99,1
2026-06-26T21:15:23.232097+00:00,CELO,10.95,HlPerp,10.95,BinPerp,-9.44,20.39,17.96,1
2026-06-26T21:15:23.232097+00:00,CFX,10.95,HlPerp,10.95,BinPerp,7.82,3.13,0.69,0
2026-06-26T21:15:23.232097+00:00,CHILLGUY,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-26T21:15:23.232097+00:00,CHIP,3.05,HlPerp,3.05,BybitPerp,-59.14,62.19,59.75,1
2026-06-26T21:15:23.232097+00:00,COMP,10.95,HlPerp,10.95,BybitPerp,-15.48,26.43,24.0,1
2026-06-26T21:15:23.232097+00:00,CRV,-0.45,HlPerp,-0.45,BybitPerp,-2.04,1.59,-0.84,0
2026-06-26T21:15:23.232097+00:00,CYBER,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-26T21:15:23.232097+00:00,DASH,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,DOGE,-3.4,BybitPerp,10.95,HlPerp,-3.4,14.35,11.92,0
2026-06-26T21:15:23.232097+00:00,DOOD,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-26T21:15:23.232097+00:00,DOT,-8.52,BybitPerp,5.96,HlPerp,-8.52,14.48,12.05,0
2026-06-26T21:15:23.232097+00:00,DYDX,33.4,HlPerp,33.4,BinPerp,10.95,22.45,20.02,1
2026-06-26T21:15:23.232097+00:00,DYM,10.95,BinPerp,10.95,BybitPerp,9.66,1.29,-1.14,0
2026-06-26T21:15:23.232097+00:00,EIGEN,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,ENA,-0.8,BinPerp,4.35,BybitPerp,-26.34,30.69,28.26,1
2026-06-26T21:15:23.232097+00:00,ENS,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,ETC,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,ETH,-15.71,BybitPerp,5.56,HlPerp,-15.71,21.27,18.83,1
2026-06-26T21:15:23.232097+00:00,ETHFI,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,FARTCOIN,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,FET,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,FIL,-0.43,BinPerp,10.95,HlPerp,-0.43,11.38,8.95,0
2026-06-26T21:15:23.232097+00:00,FOGO,-107.65,BybitPerp,-27.53,BinPerp,-125.14,97.61,95.17,1
2026-06-26T21:15:23.232097+00:00,GALA,10.95,HlPerp,10.95,BinPerp,9.69,1.26,-1.17,0
2026-06-26T21:15:23.232097+00:00,GAS,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,GMT,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,GMX,10.95,HlPerp,10.95,BinPerp,6.37,4.58,2.15,0
2026-06-26T21:15:23.232097+00:00,GOAT,29.38,HlPerp,29.38,BinPerp,-19.19,48.56,46.13,1
2026-06-26T21:15:23.232097+00:00,GRASS,25.58,HlPerp,25.58,BinPerp,10.95,14.63,12.19,0
2026-06-26T21:15:23.232097+00:00,GRIFFAIN,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,HBAR,-3.7,HlPerp,-3.7,BybitPerp,-13.03,9.33,6.9,0
2026-06-26T21:15:23.232097+00:00,HEMI,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,HMSTR,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,HYPER,8.06,BinPerp,10.95,HlPerp,8.06,2.89,0.45,0
2026-06-26T21:15:23.232097+00:00,ICP,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,ILV,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-26T21:15:23.232097+00:00,IMX,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,INIT,10.95,BinPerp,10.95,BybitPerp,3.63,7.32,4.89,0
2026-06-26T21:15:23.232097+00:00,INJ,-51.19,BybitPerp,4.37,HlPerp,-51.19,55.56,53.13,1
2026-06-26T21:15:23.232097+00:00,IO,-2.72,BinPerp,10.95,HlPerp,-2.72,13.67,11.23,0
2026-06-26T21:15:23.232097+00:00,IOTA,-7.38,BybitPerp,10.95,HlPerp,-7.38,18.33,15.9,0
2026-06-26T21:15:23.232097+00:00,IP,10.95,HlPerp,10.95,BinPerp,-40.33,51.28,48.85,1
2026-06-26T21:15:23.232097+00:00,JELLY,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-26T21:15:23.232097+00:00,JTO,-37.21,BybitPerp,10.95,HlPerp,-37.21,48.16,45.73,1
2026-06-26T21:15:23.232097+00:00,JUP,-2.23,BinPerp,1.21,BybitPerp,-23.2,24.41,21.97,1
2026-06-26T21:15:23.232097+00:00,KAITO,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,KAS,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,LAYER,10.95,HlPerp,10.95,BinPerp,-48.39,59.34,56.91,1
2026-06-26T21:15:23.232097+00:00,LDO,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,LINEA,10.95,BinPerp,10.95,BybitPerp,-23.37,34.32,31.88,1
2026-06-26T21:15:23.232097+00:00,LINK,10.95,HlPerp,10.95,BybitPerp,1.42,9.53,7.1,0
2026-06-26T21:15:23.232097+00:00,LISTA,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-26T21:15:23.232097+00:00,LIT,53.26,HlPerp,53.26,BinPerp,10.95,42.31,39.88,1
2026-06-26T21:15:23.232097+00:00,LTC,5.66,BybitPerp,6.03,BinPerp,-1.49,7.52,5.09,0
2026-06-26T21:15:23.232097+00:00,MANTA,190.34,HlPerp,190.34,BybitPerp,-75.12,265.46,263.02,1
2026-06-26T21:15:23.232097+00:00,MAV,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-26T21:15:23.232097+00:00,MAVIA,0.0,BybitPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-26T21:15:23.232097+00:00,ME,-36.62,BinPerp,-22.32,BybitPerp,-51.72,29.4,26.97,1
2026-06-26T21:15:23.232097+00:00,MEGA,10.95,HlPerp,10.95,BinPerp,-1.62,12.57,10.13,0
2026-06-26T21:15:23.232097+00:00,MELANIA,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,MEME,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,MERL,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,MET,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,MEW,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-26T21:15:23.232097+00:00,MINA,10.95,HlPerp,10.95,BinPerp,-7.1,18.05,15.62,0
2026-06-26T21:15:23.232097+00:00,MNT,10.95,HlPerp,10.95,HlPerp,10.95,0.0,-2.43,0
2026-06-26T21:15:23.232097+00:00,MON,-48.76,BinPerp,0.09,HlPerp,-48.76,48.84,46.41,1
2026-06-26T21:15:23.232097+00:00,MOODENG,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
